drug,n_targets_in_network,n_hub_targets,sum_centrality,mean_centrality,max_centrality,mean_degree,mean_betweenness,mean_closeness,n_communities_hit,max_module_coverage,mean_module_coverage,n_targets_in_network_norm,n_hub_targets_norm,sum_centrality_norm,mean_centrality_norm,n_communities_hit_norm,max_module_coverage_norm,mean_module_coverage_norm,drug_score
LAROPIPRANT,1,0,0.1375750488727396,0.1375750488727396,0.1375750488727396,0.0864197530864197,0.001004188712522,0.3253012048192771,1,0.1,0.1,0.0,0.0,0.010501750954902432,0.22297255570984323,0.0,0.0763888888888889,0.11578947368421054,0.04318512243634586
SULPROSTONE,1,0,0.1375750488727396,0.1375750488727396,0.1375750488727396,0.0864197530864197,0.001004188712522,0.3253012048192771,1,0.1,0.1,0.0,0.0,0.010501750954902432,0.22297255570984323,0.0,0.0763888888888889,0.11578947368421054,0.04318512243634586
TAFLUPROST,1,0,0.1375750488727396,0.1375750488727396,0.1375750488727396,0.0864197530864197,0.001004188712522,0.3253012048192771,1,0.1,0.1,0.0,0.0,0.010501750954902432,0.22297255570984323,0.0,0.0763888888888889,0.11578947368421054,0.04318512243634586
TAFLUPROST ACID,1,0,0.1375750488727396,0.1375750488727396,0.1375750488727396,0.0864197530864197,0.001004188712522,0.3253012048192771,1,0.1,0.1,0.0,0.0,0.010501750954902432,0.22297255570984323,0.0,0.0763888888888889,0.11578947368421054,0.04318512243634586
I-BOP,1,0,0.1375750488727396,0.1375750488727396,0.1375750488727396,0.0864197530864197,0.001004188712522,0.3253012048192771,1,0.1,0.1,0.0,0.0,0.010501750954902432,0.22297255570984323,0.0,0.0763888888888889,0.11578947368421054,0.04318512243634586
AL12180,1,0,0.1375750488727396,0.1375750488727396,0.1375750488727396,0.0864197530864197,0.001004188712522,0.3253012048192771,1,0.1,0.1,0.0,0.0,0.010501750954902432,0.22297255570984323,0.0,0.0763888888888889,0.11578947368421054,0.04318512243634586
"L-888,607",1,0,0.1375750488727396,0.1375750488727396,0.1375750488727396,0.0864197530864197,0.001004188712522,0.3253012048192771,1,0.1,0.1,0.0,0.0,0.010501750954902432,0.22297255570984323,0.0,0.0763888888888889,0.11578947368421054,0.04318512243634586
DOMITROBAN,1,0,0.1375750488727396,0.1375750488727396,0.1375750488727396,0.0864197530864197,0.001004188712522,0.3253012048192771,1,0.1,0.1,0.0,0.0,0.010501750954902432,0.22297255570984323,0.0,0.0763888888888889,0.11578947368421054,0.04318512243634586
"10,10-DIFLUORO TXA2",1,0,0.1375750488727396,0.1375750488727396,0.1375750488727396,0.0864197530864197,0.001004188712522,0.3253012048192771,1,0.1,0.1,0.0,0.0,0.010501750954902432,0.22297255570984323,0.0,0.0763888888888889,0.11578947368421054,0.04318512243634586
"13,14-DIHYDRO-16-M-CHLOROPHENOXY-W-TETRANOR-PGF1&ALPHA;",1,0,0.1375750488727396,0.1375750488727396,0.1375750488727396,0.0864197530864197,0.001004188712522,0.3253012048192771,1,0.1,0.1,0.0,0.0,0.010501750954902432,0.22297255570984323,0.0,0.0763888888888889,0.11578947368421054,0.04318512243634586
[3H]SQ-29548,1,0,0.1375750488727396,0.1375750488727396,0.1375750488727396,0.0864197530864197,0.001004188712522,0.3253012048192771,1,0.1,0.1,0.0,0.0,0.010501750954902432,0.22297255570984323,0.0,0.0763888888888889,0.11578947368421054,0.04318512243634586
[3H]PGF2&ALPHA;,1,0,0.1375750488727396,0.1375750488727396,0.1375750488727396,0.0864197530864197,0.001004188712522,0.3253012048192771,1,0.1,0.1,0.0,0.0,0.010501750954902432,0.22297255570984323,0.0,0.0763888888888889,0.11578947368421054,0.04318512243634586
DALTROBAN,1,0,0.1375750488727396,0.1375750488727396,0.1375750488727396,0.0864197530864197,0.001004188712522,0.3253012048192771,1,0.1,0.1,0.0,0.0,0.010501750954902432,0.22297255570984323,0.0,0.0763888888888889,0.11578947368421054,0.04318512243634586
[125I]SQ-29548,1,0,0.1375750488727396,0.1375750488727396,0.1375750488727396,0.0864197530864197,0.001004188712522,0.3253012048192771,1,0.1,0.1,0.0,0.0,0.010501750954902432,0.22297255570984323,0.0,0.0763888888888889,0.11578947368421054,0.04318512243634586
S-5751,1,0,0.1375750488727396,0.1375750488727396,0.1375750488727396,0.0864197530864197,0.001004188712522,0.3253012048192771,1,0.1,0.1,0.0,0.0,0.010501750954902432,0.22297255570984323,0.0,0.0763888888888889,0.11578947368421054,0.04318512243634586
SEPETAPROST,1,0,0.1375750488727396,0.1375750488727396,0.1375750488727396,0.0864197530864197,0.001004188712522,0.3253012048192771,1,0.1,0.1,0.0,0.0,0.010501750954902432,0.22297255570984323,0.0,0.0763888888888889,0.11578947368421054,0.04318512243634586
[125I]SAP,1,0,0.1375750488727396,0.1375750488727396,0.1375750488727396,0.0864197530864197,0.001004188712522,0.3253012048192771,1,0.1,0.1,0.0,0.0,0.010501750954902432,0.22297255570984323,0.0,0.0763888888888889,0.11578947368421054,0.04318512243634586
[125I]PTA-OH,1,0,0.1375750488727396,0.1375750488727396,0.1375750488727396,0.0864197530864197,0.001004188712522,0.3253012048192771,1,0.1,0.1,0.0,0.0,0.010501750954902432,0.22297255570984323,0.0,0.0763888888888889,0.11578947368421054,0.04318512243634586
[125I]BOP,1,0,0.1375750488727396,0.1375750488727396,0.1375750488727396,0.0864197530864197,0.001004188712522,0.3253012048192771,1,0.1,0.1,0.0,0.0,0.010501750954902432,0.22297255570984323,0.0,0.0763888888888889,0.11578947368421054,0.04318512243634586
RAMATROBAN,1,0,0.1375750488727396,0.1375750488727396,0.1375750488727396,0.0864197530864197,0.001004188712522,0.3253012048192771,1,0.1,0.1,0.0,0.0,0.010501750954902432,0.22297255570984323,0.0,0.0763888888888889,0.11578947368421054,0.04318512243634586
AGN 191976,1,0,0.1375750488727396,0.1375750488727396,0.1375750488727396,0.0864197530864197,0.001004188712522,0.3253012048192771,1,0.1,0.1,0.0,0.0,0.010501750954902432,0.22297255570984323,0.0,0.0763888888888889,0.11578947368421054,0.04318512243634586
AH23848,1,0,0.1375750488727396,0.1375750488727396,0.1375750488727396,0.0864197530864197,0.001004188712522,0.3253012048192771,1,0.1,0.1,0.0,0.0,0.010501750954902432,0.22297255570984323,0.0,0.0763888888888889,0.11578947368421054,0.04318512243634586
TERUTROBAN,1,0,0.1375750488727396,0.1375750488727396,0.1375750488727396,0.0864197530864197,0.001004188712522,0.3253012048192771,1,0.1,0.1,0.0,0.0,0.010501750954902432,0.22297255570984323,0.0,0.0763888888888889,0.11578947368421054,0.04318512243634586
LATANOPROST,1,0,0.1375750488727396,0.1375750488727396,0.1375750488727396,0.0864197530864197,0.001004188712522,0.3253012048192771,1,0.1,0.1,0.0,0.0,0.010501750954902432,0.22297255570984323,0.0,0.0763888888888889,0.11578947368421054,0.04318512243634586
KW-3635,1,0,0.1375750488727396,0.1375750488727396,0.1375750488727396,0.0864197530864197,0.001004188712522,0.3253012048192771,1,0.1,0.1,0.0,0.0,0.010501750954902432,0.22297255570984323,0.0,0.0763888888888889,0.11578947368421054,0.04318512243634586
U46609,1,0,0.1375750488727396,0.1375750488727396,0.1375750488727396,0.0864197530864197,0.001004188712522,0.3253012048192771,1,0.1,0.1,0.0,0.0,0.010501750954902432,0.22297255570984323,0.0,0.0763888888888889,0.11578947368421054,0.04318512243634586
BIMATOPROST (FREE ACID FORM),1,0,0.1375750488727396,0.1375750488727396,0.1375750488727396,0.0864197530864197,0.001004188712522,0.3253012048192771,1,0.1,0.1,0.0,0.0,0.010501750954902432,0.22297255570984323,0.0,0.0763888888888889,0.11578947368421054,0.04318512243634586
BIMATOPROST,1,0,0.1375750488727396,0.1375750488727396,0.1375750488727396,0.0864197530864197,0.001004188712522,0.3253012048192771,1,0.1,0.1,0.0,0.0,0.010501750954902432,0.22297255570984323,0.0,0.0763888888888889,0.11578947368421054,0.04318512243634586
ONO-8711,1,0,0.1375750488727396,0.1375750488727396,0.1375750488727396,0.0864197530864197,0.001004188712522,0.3253012048192771,1,0.1,0.1,0.0,0.0,0.010501750954902432,0.22297255570984323,0.0,0.0763888888888889,0.11578947368421054,0.04318512243634586
BAY-6672,1,0,0.1375750488727396,0.1375750488727396,0.1375750488727396,0.0864197530864197,0.001004188712522,0.3253012048192771,1,0.1,0.1,0.0,0.0,0.010501750954902432,0.22297255570984323,0.0,0.0763888888888889,0.11578947368421054,0.04318512243634586
ONO-3708,1,0,0.1375750488727396,0.1375750488727396,0.1375750488727396,0.0864197530864197,0.001004188712522,0.3253012048192771,1,0.1,0.1,0.0,0.0,0.010501750954902432,0.22297255570984323,0.0,0.0763888888888889,0.11578947368421054,0.04318512243634586
CARBOCYCLIC THROMBOXANE A2,1,0,0.1375750488727396,0.1375750488727396,0.1375750488727396,0.0864197530864197,0.001004188712522,0.3253012048192771,1,0.1,0.1,0.0,0.0,0.010501750954902432,0.22297255570984323,0.0,0.0763888888888889,0.11578947368421054,0.04318512243634586
AS604872,1,0,0.1375750488727396,0.1375750488727396,0.1375750488727396,0.0864197530864197,0.001004188712522,0.3253012048192771,1,0.1,0.1,0.0,0.0,0.010501750954902432,0.22297255570984323,0.0,0.0763888888888889,0.11578947368421054,0.04318512243634586
VAPIPROST,1,0,0.1375750488727396,0.1375750488727396,0.1375750488727396,0.0864197530864197,0.001004188712522,0.3253012048192771,1,0.1,0.1,0.0,0.0,0.010501750954902432,0.22297255570984323,0.0,0.0763888888888889,0.11578947368421054,0.04318512243634586
IFETROBAN,1,0,0.1375750488727396,0.1375750488727396,0.1375750488727396,0.0864197530864197,0.001004188712522,0.3253012048192771,1,0.1,0.1,0.0,0.0,0.010501750954902432,0.22297255570984323,0.0,0.0763888888888889,0.11578947368421054,0.04318512243634586
PBT-3,1,0,0.1375750488727396,0.1375750488727396,0.1375750488727396,0.0864197530864197,0.001004188712522,0.3253012048192771,1,0.1,0.1,0.0,0.0,0.010501750954902432,0.22297255570984323,0.0,0.0763888888888889,0.11578947368421054,0.04318512243634586
ICI 192605,1,0,0.1375750488727396,0.1375750488727396,0.1375750488727396,0.0864197530864197,0.001004188712522,0.3253012048192771,1,0.1,0.1,0.0,0.0,0.010501750954902432,0.22297255570984323,0.0,0.0763888888888889,0.11578947368421054,0.04318512243634586
REPAGLINIDE,2,0,0.200542956391005,0.1002714781955025,0.1002714781955025,0.037037037037037,0.0130034037414211,0.2507739938080495,1,0.2,0.2,0.02857142857142857,0.0,0.021925265057850144,0.07928453524900674,0.0,0.22222222222222224,0.33684210526315794,0.04278566980685755
SETMELANOTIDE,2,0,0.1993538855900979,0.09967694279504895,0.1139133580478301,0.01851851851851845,0.0033519442662961,0.27716036560033236,1,0.2,0.2,0.02857142857142857,0.0,0.02170954616867433,0.07699446989509705,0.0,0.22222222222222224,0.33684210526315794,0.042399016225935934
TOCILIZUMAB,2,0,0.24408276288400088,0.12204138144200044,0.1407028306641994,0.0432098765432098,0.01642966032112975,0.30648460746166173,1,0.09523809523809523,0.09523809523809523,0.02857142857142857,0.0,0.029824171232683355,0.16313908982176775,0.0,0.06944444444444443,0.10526315789473684,0.04166585644996057
MICROCYSTIN-LR,1,0,0.1417017836294729,0.1417017836294729,0.1417017836294729,0.1111111111111111,0.0036494121911008,0.3103448275862069,1,0.06666666666666667,0.06666666666666667,0.0,0.0,0.01125041506890356,0.23886814793859912,0.0,0.02777777777777778,0.04210526315789474,0.04085808298234836
OKADAIC ACID,1,0,0.1417017836294729,0.1417017836294729,0.1417017836294729,0.1111111111111111,0.0036494121911008,0.3103448275862069,1,0.06666666666666667,0.06666666666666667,0.0,0.0,0.01125041506890356,0.23886814793859912,0.0,0.02777777777777778,0.04210526315789474,0.04085808298234836
CYCLOPHOSPHAMIDE ANHYDROUS,2,0,0.2398659759445908,0.1199329879722954,0.1407028306641994,0.04938271604938265,0.01692265896091485,0.2934935889065886,1,0.09523809523809523,0.09523809523809523,0.02857142857142857,0.0,0.029059170028577854,0.1550178596415337,0.0,0.06944444444444443,0.10526315789473684,0.04029467168210436
MARGETUXIMAB-CMKB,2,0,0.2398659759445908,0.1199329879722954,0.1407028306641994,0.04938271604938265,0.01692265896091485,0.2934935889065886,1,0.09523809523809523,0.09523809523809523,0.02857142857142857,0.0,0.029059170028577854,0.1550178596415337,0.0,0.06944444444444443,0.10526315789473684,0.04029467168210436
ONC201,1,0,0.1400427683131117,0.1400427683131117,0.1400427683131117,0.1111111111111111,0.0010324029536992,0.3079847908745247,1,0.06666666666666667,0.06666666666666667,0.0,0.0,0.010949439768780064,0.2324778581514713,0.0,0.02777777777777778,0.04210526315789474,0.03983934445425448
DARAPLADIB,1,0,0.1318342151675485,0.1318342151675485,0.1318342151675485,0.074074074074074,0.0,0.3214285714285714,1,0.1,0.1,0.0,0.0,0.009460260180019926,0.20085968512083252,0.0,0.0763888888888889,0.11578947368421054,0.03965989369301775
GSK-2647544,1,0,0.1318342151675485,0.1318342151675485,0.1318342151675485,0.074074074074074,0.0,0.3214285714285714,1,0.1,0.1,0.0,0.0,0.009460260180019926,0.20085968512083252,0.0,0.0763888888888889,0.11578947368421054,0.03965989369301775
RILAPLADIB,1,0,0.1318342151675485,0.1318342151675485,0.1318342151675485,0.074074074074074,0.0,0.3214285714285714,1,0.1,0.1,0.0,0.0,0.009460260180019926,0.20085968512083252,0.0,0.0763888888888889,0.11578947368421054,0.03965989369301775
SIROLIMUS,2,0,0.18720938892951838,0.09360469446475919,0.1002714781955025,0.037037037037037,0.01181110208479485,0.2319659442724458,1,0.2,0.2,0.02857142857142857,0.0,0.01950631543824092,0.05360503755696525,0.0,0.22222222222222224,0.33684210526315794,0.03844995522912949
ANTI-THYMOCYTE GLOBULIN,1,0,0.1407028306641994,0.1407028306641994,0.1407028306641994,0.074074074074074,0.0328593206422595,0.3151750972762646,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.011069186984046634,0.23502032394996367,0.0,0.0,0.0,0.03746688598930387
CIMETIDINE,1,0,0.1407028306641994,0.1407028306641994,0.1407028306641994,0.074074074074074,0.0328593206422595,0.3151750972762646,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.011069186984046634,0.23502032394996367,0.0,0.0,0.0,0.03746688598930387
IMGATUZUMAB,1,0,0.1407028306641994,0.1407028306641994,0.1407028306641994,0.074074074074074,0.0328593206422595,0.3151750972762646,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.011069186984046634,0.23502032394996367,0.0,0.0,0.0,0.03746688598930387
PENICILLIN,1,0,0.1407028306641994,0.1407028306641994,0.1407028306641994,0.074074074074074,0.0328593206422595,0.3151750972762646,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.011069186984046634,0.23502032394996367,0.0,0.0,0.0,0.03746688598930387
CHONDROITIN SULFATES,1,0,0.1407028306641994,0.1407028306641994,0.1407028306641994,0.074074074074074,0.0328593206422595,0.3151750972762646,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.011069186984046634,0.23502032394996367,0.0,0.0,0.0,0.03746688598930387
RECOMBINANT FLT3 LIGAND,1,0,0.1407028306641994,0.1407028306641994,0.1407028306641994,0.074074074074074,0.0328593206422595,0.3151750972762646,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.011069186984046634,0.23502032394996367,0.0,0.0,0.0,0.03746688598930387
BAY-985,1,0,0.1407028306641994,0.1407028306641994,0.1407028306641994,0.074074074074074,0.0328593206422595,0.3151750972762646,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.011069186984046634,0.23502032394996367,0.0,0.0,0.0,0.03746688598930387
RECOMBINANT INTERLEUKIN-8,1,0,0.1407028306641994,0.1407028306641994,0.1407028306641994,0.074074074074074,0.0328593206422595,0.3151750972762646,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.011069186984046634,0.23502032394996367,0.0,0.0,0.0,0.03746688598930387
SODIUM CHLORIDE,1,0,0.1407028306641994,0.1407028306641994,0.1407028306641994,0.074074074074074,0.0328593206422595,0.3151750972762646,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.011069186984046634,0.23502032394996367,0.0,0.0,0.0,0.03746688598930387
MATRIX METALLOPROTEINASE INHIBITOR,1,0,0.1407028306641994,0.1407028306641994,0.1407028306641994,0.074074074074074,0.0328593206422595,0.3151750972762646,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.011069186984046634,0.23502032394996367,0.0,0.0,0.0,0.03746688598930387
CA19-9 ANTIGEN,1,0,0.1407028306641994,0.1407028306641994,0.1407028306641994,0.074074074074074,0.0328593206422595,0.3151750972762646,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.011069186984046634,0.23502032394996367,0.0,0.0,0.0,0.03746688598930387
TETRADECANOYLPHORBOL ACETATE,1,0,0.1407028306641994,0.1407028306641994,0.1407028306641994,0.074074074074074,0.0328593206422595,0.3151750972762646,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.011069186984046634,0.23502032394996367,0.0,0.0,0.0,0.03746688598930387
DIMETHYL SULFOXIDE,1,0,0.1407028306641994,0.1407028306641994,0.1407028306641994,0.074074074074074,0.0328593206422595,0.3151750972762646,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.011069186984046634,0.23502032394996367,0.0,0.0,0.0,0.03746688598930387
FAS LIGAND,1,0,0.1407028306641994,0.1407028306641994,0.1407028306641994,0.074074074074074,0.0328593206422595,0.3151750972762646,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.011069186984046634,0.23502032394996367,0.0,0.0,0.0,0.03746688598930387
LACTULOSE,1,0,0.1407028306641994,0.1407028306641994,0.1407028306641994,0.074074074074074,0.0328593206422595,0.3151750972762646,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.011069186984046634,0.23502032394996367,0.0,0.0,0.0,0.03746688598930387
TOMIVOSERTIB,1,0,0.1407028306641994,0.1407028306641994,0.1407028306641994,0.074074074074074,0.0328593206422595,0.3151750972762646,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.011069186984046634,0.23502032394996367,0.0,0.0,0.0,0.03746688598930387
POLY IC,1,0,0.1407028306641994,0.1407028306641994,0.1407028306641994,0.074074074074074,0.0328593206422595,0.3151750972762646,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.011069186984046634,0.23502032394996367,0.0,0.0,0.0,0.03746688598930387
IL-18,1,0,0.1407028306641994,0.1407028306641994,0.1407028306641994,0.074074074074074,0.0328593206422595,0.3151750972762646,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.011069186984046634,0.23502032394996367,0.0,0.0,0.0,0.03746688598930387
INDOMETHACIN,1,0,0.1407028306641994,0.1407028306641994,0.1407028306641994,0.074074074074074,0.0328593206422595,0.3151750972762646,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.011069186984046634,0.23502032394996367,0.0,0.0,0.0,0.03746688598930387
AFM-13,1,0,0.1407028306641994,0.1407028306641994,0.1407028306641994,0.074074074074074,0.0328593206422595,0.3151750972762646,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.011069186984046634,0.23502032394996367,0.0,0.0,0.0,0.03746688598930387
PUROMYCIN,1,0,0.1407028306641994,0.1407028306641994,0.1407028306641994,0.074074074074074,0.0328593206422595,0.3151750972762646,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.011069186984046634,0.23502032394996367,0.0,0.0,0.0,0.03746688598930387
COMPOUND 7 [PMID: 34333981],1,0,0.1407028306641994,0.1407028306641994,0.1407028306641994,0.074074074074074,0.0328593206422595,0.3151750972762646,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.011069186984046634,0.23502032394996367,0.0,0.0,0.0,0.03746688598930387
LIF,1,0,0.1407028306641994,0.1407028306641994,0.1407028306641994,0.074074074074074,0.0328593206422595,0.3151750972762646,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.011069186984046634,0.23502032394996367,0.0,0.0,0.0,0.03746688598930387
AT-9283,1,0,0.1407028306641994,0.1407028306641994,0.1407028306641994,0.074074074074074,0.0328593206422595,0.3151750972762646,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.011069186984046634,0.23502032394996367,0.0,0.0,0.0,0.03746688598930387
ALDESLEUKIN,1,0,0.1407028306641994,0.1407028306641994,0.1407028306641994,0.074074074074074,0.0328593206422595,0.3151750972762646,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.011069186984046634,0.23502032394996367,0.0,0.0,0.0,0.03746688598930387
GELDANAMYCIN,1,0,0.1407028306641994,0.1407028306641994,0.1407028306641994,0.074074074074074,0.0328593206422595,0.3151750972762646,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.011069186984046634,0.23502032394996367,0.0,0.0,0.0,0.03746688598930387
GMA-161,1,0,0.1407028306641994,0.1407028306641994,0.1407028306641994,0.074074074074074,0.0328593206422595,0.3151750972762646,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.011069186984046634,0.23502032394996367,0.0,0.0,0.0,0.03746688598930387
TESMILIFENE,1,0,0.1407028306641994,0.1407028306641994,0.1407028306641994,0.074074074074074,0.0328593206422595,0.3151750972762646,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.011069186984046634,0.23502032394996367,0.0,0.0,0.0,0.03746688598930387
H2O2,1,0,0.1407028306641994,0.1407028306641994,0.1407028306641994,0.074074074074074,0.0328593206422595,0.3151750972762646,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.011069186984046634,0.23502032394996367,0.0,0.0,0.0,0.03746688598930387
UBENIMEX,1,0,0.1407028306641994,0.1407028306641994,0.1407028306641994,0.074074074074074,0.0328593206422595,0.3151750972762646,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.011069186984046634,0.23502032394996367,0.0,0.0,0.0,0.03746688598930387
IMMUNOTHERAPEUTIC AGENT,1,0,0.1407028306641994,0.1407028306641994,0.1407028306641994,0.074074074074074,0.0328593206422595,0.3151750972762646,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.011069186984046634,0.23502032394996367,0.0,0.0,0.0,0.03746688598930387
MUROMONAB-CD3,1,0,0.1407028306641994,0.1407028306641994,0.1407028306641994,0.074074074074074,0.0328593206422595,0.3151750972762646,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.011069186984046634,0.23502032394996367,0.0,0.0,0.0,0.03746688598930387
ANGIOGENESIS INHIBITOR,1,0,0.1407028306641994,0.1407028306641994,0.1407028306641994,0.074074074074074,0.0328593206422595,0.3151750972762646,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.011069186984046634,0.23502032394996367,0.0,0.0,0.0,0.03746688598930387
MAFOSFAMIDE,1,0,0.1407028306641994,0.1407028306641994,0.1407028306641994,0.074074074074074,0.0328593206422595,0.3151750972762646,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.011069186984046634,0.23502032394996367,0.0,0.0,0.0,0.03746688598930387
C1 ESTERASE INHIBITOR,1,0,0.1206432651133009,0.1206432651133009,0.1206432651133009,0.0617283950617283,0.0129673577249829,0.2872340425531915,1,0.125,0.125,0.0,0.0,0.007430020001989587,0.15775374563091268,0.0,0.11284722222222222,0.17105263157894737,0.03643378806725704
SUTIMLIMAB,1,0,0.1206432651133009,0.1206432651133009,0.1206432651133009,0.0617283950617283,0.0129673577249829,0.2872340425531915,1,0.125,0.125,0.0,0.0,0.007430020001989587,0.15775374563091268,0.0,0.11284722222222222,0.17105263157894737,0.03643378806725704
ANX-005,1,0,0.1206432651133009,0.1206432651133009,0.1206432651133009,0.0617283950617283,0.0129673577249829,0.2872340425531915,1,0.125,0.125,0.0,0.0,0.007430020001989587,0.15775374563091268,0.0,0.11284722222222222,0.17105263157894737,0.03643378806725704
MANNOSE-BINDING LECTIN,1,0,0.1206432651133009,0.1206432651133009,0.1206432651133009,0.0617283950617283,0.0129673577249829,0.2872340425531915,1,0.125,0.125,0.0,0.0,0.007430020001989587,0.15775374563091268,0.0,0.11284722222222222,0.17105263157894737,0.03643378806725704
VIAGENPUMATUCEL-L,1,0,0.1361896799590563,0.1361896799590563,0.1361896799590563,0.0493827160493827,0.005474533434773,0.3537117903930131,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.010250420047667566,0.2176363127389631,0.0,0.0,0.0,0.03469553092037798
DEQUALINIUM,1,0,0.1230299718781089,0.1230299718781089,0.1230299718781089,0.0246913580246913,0.0432833159739477,0.3011152416356877,1,0.1,0.1,0.0,0.0,0.007863011655388205,0.1669469988297282,0.0,0.0763888888888889,0.11578947368421054,0.03425354104442575
IPTACOPAN,1,0,0.1149498202638299,0.1149498202638299,0.1149498202638299,0.0246913580246913,0.0,0.3201581027667984,1,0.125,0.125,0.0,0.0,0.0063971264202325505,0.13582341013832053,0.0,0.11284722222222222,0.17105263157894737,0.032937659027016813
COMPOUND 111 [PMID: 37918435],1,0,0.1149498202638299,0.1149498202638299,0.1149498202638299,0.0246913580246913,0.0,0.3201581027667984,1,0.125,0.125,0.0,0.0,0.0063971264202325505,0.13582341013832053,0.0,0.11284722222222222,0.17105263157894737,0.032937659027016813
TRENONACOG ALFA,1,0,0.1238860644956324,0.1238860644956324,0.1238860644956324,0.074074074074074,0.0030386648673685,0.2945454545454545,1,0.06666666666666667,0.06666666666666667,0.0,0.0,0.00801832229655684,0.17024454518547555,0.0,0.02777777777777778,0.04210526315789474,0.029918124014910476
EMICIZUMAB,1,0,0.1238860644956324,0.1238860644956324,0.1238860644956324,0.074074074074074,0.0030386648673685,0.2945454545454545,1,0.06666666666666667,0.06666666666666667,0.0,0.0,0.00801832229655684,0.17024454518547555,0.0,0.02777777777777778,0.04210526315789474,0.029918124014910476
PEGNIVACOGIN,1,0,0.1238860644956324,0.1238860644956324,0.1238860644956324,0.074074074074074,0.0030386648673685,0.2945454545454545,1,0.06666666666666667,0.06666666666666667,0.0,0.0,0.00801832229655684,0.17024454518547555,0.0,0.02777777777777778,0.04210526315789474,0.029918124014910476
HYDROCORTISONE BUTYRATE,1,0,0.1238860644956324,0.1238860644956324,0.1238860644956324,0.074074074074074,0.0030386648673685,0.2945454545454545,1,0.06666666666666667,0.06666666666666667,0.0,0.0,0.00801832229655684,0.17024454518547555,0.0,0.02777777777777778,0.04210526315789474,0.029918124014910476
HYDROGEN PEROXIDE,1,0,0.1238860644956324,0.1238860644956324,0.1238860644956324,0.074074074074074,0.0030386648673685,0.2945454545454545,1,0.06666666666666667,0.06666666666666667,0.0,0.0,0.00801832229655684,0.17024454518547555,0.0,0.02777777777777778,0.04210526315789474,0.029918124014910476
LEUCETTINE L41,1,0,0.1238860644956324,0.1238860644956324,0.1238860644956324,0.074074074074074,0.0030386648673685,0.2945454545454545,1,0.06666666666666667,0.06666666666666667,0.0,0.0,0.00801832229655684,0.17024454518547555,0.0,0.02777777777777778,0.04210526315789474,0.029918124014910476
CX-5279,1,0,0.1238860644956324,0.1238860644956324,0.1238860644956324,0.074074074074074,0.0030386648673685,0.2945454545454545,1,0.06666666666666667,0.06666666666666667,0.0,0.0,0.00801832229655684,0.17024454518547555,0.0,0.02777777777777778,0.04210526315789474,0.029918124014910476
"COAGULATION FACTOR IX (RECOMBINANT), GLYCOPEGYLATED",1,0,0.1238860644956324,0.1238860644956324,0.1238860644956324,0.074074074074074,0.0030386648673685,0.2945454545454545,1,0.06666666666666667,0.06666666666666667,0.0,0.0,0.00801832229655684,0.17024454518547555,0.0,0.02777777777777778,0.04210526315789474,0.029918124014910476
COAGULATION FACTOR IX RECOMBINANT IMMUNOGLOBULIN G1 FUSION PROTEIN,1,0,0.1238860644956324,0.1238860644956324,0.1238860644956324,0.074074074074074,0.0030386648673685,0.2945454545454545,1,0.06666666666666667,0.06666666666666667,0.0,0.0,0.00801832229655684,0.17024454518547555,0.0,0.02777777777777778,0.04210526315789474,0.029918124014910476
